Date,Open,High,Low,Close,Adj Close,Volume,lag_1,lag_2,lag_3,lag_4,lag_5
2023-02-16,22.132999420166016,22.549999237060547,21.927000045776367,22.00200080871582,21.98398971557617,412026000,22.763999938964844,22.97100067138672,21.788000106811523,21.26499938964844,22.33699989318848
2023-02-17,21.631000518798828,21.739999771118164,20.975000381469727,21.38800048828125,21.37048721313477,465888000,22.00200080871582,22.763999938964844,22.97100067138672,21.788000106811523,21.26499938964844
2023-02-21,21.0,21.49399948120117,20.618000030517575,20.655000686645508,20.638090133666992,410015000,21.38800048828125,22.00200080871582,22.763999938964844,22.97100067138672,21.788000106811523
2023-02-22,20.707000732421875,21.10400009155273,20.42099952697754,20.753999710083008,20.737009048461918,513184000,20.655000686645508,21.38800048828125,22.00200080871582,22.763999938964844,22.97100067138672
2023-02-23,23.440000534057617,23.88800048828125,23.024999618530277,23.66399955749512,23.644624710083008,1117995000,20.753999710083008,20.655000686645508,21.38800048828125,22.00200080871582,22.763999938964844
2023-02-24,23.225000381469727,23.474000930786133,22.94700050354004,23.285999298095703,23.26693344116211,589716000,23.66399955749512,20.753999710083008,20.655000686645508,21.38800048828125,22.00200080871582
2023-02-27,23.670000076293945,23.87999916,23.45400047302246,23.500999450683597,23.48175621032715,452994000,23.285999298095703,23.66399955749512,20.753999710083008,20.655000686645508,21.38800048828125
2023-02-28,23.371999740600582,23.825000762939453,23.20599937438965,23.215999603271484,23.19698905944824,455963000,23.500999450683597,23.285999298095703,23.66399955749512,20.753999710083008,20.655000686645508
2023-03-01,23.191999435424805,23.256000518798828,22.507999420166016,22.697999954223636,22.67941665649414,460026000,23.215999603271484,23.500999450683597,23.285999298095703,23.66399955749512,20.753999710083008
2023-03-02,22.488000869750977,23.37999916,22.43199920654297,23.31399917602539,23.29490852355957,389415000,22.697999954223636,23.215999603271484,23.500999450683597,23.285999298095703,23.66399955749512
2023-03-03,23.31999969482422,23.899999618530277,23.12999916,23.88999938964844,23.870439529418945,412393000,23.31399917602539,22.697999954223636,23.215999603271484,23.500999450683597,23.285999298095703
2023-03-06,23.891000747680664,24.24799919128418,23.48699951171875,23.554000854492188,23.534717559814453,437429000,23.88999938964844,23.31399917602539,22.697999954223636,23.215999603271484,23.500999450683597
2023-03-07,23.600000381469727,24.125,23.24099922180176,23.288000106811523,23.272884368896484,515154000,23.554000854492188,23.88999938964844,23.31399917602539,22.697999954223636,23.215999603271484
2023-03-08,23.48699951171875,24.200000762939453,23.423999786376957,24.18099975585937,24.16530418395996,513573000,23.288000106811523,23.554000854492188,23.88999938964844,23.31399917602539,22.697999954223636
2023-03-09,24.174999237060547,24.45400047302246,23.382999420166016,23.43600082397461,23.42078971862793,501257000,24.18099975585937,23.288000106811523,23.554000854492188,23.88999938964844,23.31399917602539
2023-03-10,23.40900039672852,23.62700080871582,22.72599983215332,22.96500015258789,22.95009422302246,474866000,23.43600082397461,24.18099975585937,23.288000106811523,23.554000854492188,23.88999938964844
2023-03-13,22.75200080871582,23.29800033569336,22.29700088500977,22.965999603271484,22.951091766357425,421890000,22.96500015258789,23.43600082397461,24.18099975585937,23.288000106811523,23.554000854492188
2023-03-14,23.496000289916992,24.21899986,23.459999084472656,24.0629997253418,24.04738044738769,474910000,22.965999603271484,22.96500015258789,23.43600082397461,24.18099975585937,23.288000106811523
2023-03-15,23.76099967956543,24.285999298095703,23.36000061035156,24.22800064086914,24.21227455,524486000,24.0629997253418,22.965999603271484,22.96500015258789,23.43600082397461,24.18099975585937
2023-03-16,24.027000427246094,25.58799934387207,23.893999099731445,25.541000366210938,25.524423599243164,583253000,24.22800064086914,24.0629997253418,22.965999603271484,22.96500015258789,23.43600082397461
2023-03-17,25.98200035095215,26.39900016784668,25.667999267578125,25.725000381469727,25.708301544189453,848547000,25.541000366210938,24.22800064086914,24.0629997253418,22.965999603271484,22.96500015258789
2023-03-20,25.614999771118164,26.02400016784668,25.12999916,25.899999618530277,25.88319206237793,432747000,25.725000381469727,25.541000366210938,24.22800064086914,24.0629997253418,22.965999603271484
2023-03-21,26.18000030517578,26.392000198364254,25.381000518798828,26.198999404907227,26.18199348449707,547408000,25.899999618530277,25.725000381469727,25.541000366210938,24.22800064086914,24.0629997253418
2023-03-22,26.424999237060547,27.589000701904297,26.23699951171875,26.468000411987305,26.45081901550293,797295000,26.198999404907227,25.899999618530277,25.725000381469727,25.541000366210938,24.22800064086914
2023-03-23,27.114999771118164,27.499000549316406,26.690000534057617,27.19099998474121,27.1733512878418,564889000,26.468000411987305,26.198999404907227,25.899999618530277,25.725000381469727,25.541000366210938
2023-03-24,27.03100014,27.16699981689453,26.354999542236328,26.77899932861328,26.76161766052246,454920000,27.19099998474121,26.468000411987305,26.198999404907227,25.899999618530277,25.725000381469727
2023-03-27,26.83699989318848,27.0,26.364999771118164,26.53100014,26.51378059387207,361026000,26.77899932861328,27.19099998474121,26.468000411987305,26.198999404907227,25.899999618530277
2023-03-28,26.44700050354004,26.51300048828125,25.850000381469727,26.40999984741211,26.392858505249023,356104000,26.53100014,26.77899932861328,27.19099998474121,26.468000411987305,26.198999404907227
2023-03-29,26.825000762939453,27.077999114990234,26.597000122070312,26.983999252319336,26.96648406982422,393694000,26.40999984741211,26.53100014,26.77899932861328,27.19099998474121,26.468000411987305
2023-03-30,27.22900009155273,27.499000549316406,27.101999282836918,27.382999420166016,27.36522674560547,364516000,26.983999252319336,26.40999984741211,26.53100014,26.77899932861328,27.19099998474121
2023-03-31,27.13999938964844,27.833999633789062,27.104999542236328,27.777000427246094,27.758974075317383,433933000,27.382999420166016,26.983999252319336,26.40999984741211,26.53100014,26.77899932861328
2023-04-03,27.50900077819824,28.0,27.336000442504883,27.96500015258789,27.94684791564941,398716000,27.777000427246094,27.382999420166016,26.983999252319336,26.40999984741211,26.53100014
2023-04-04,27.965999603271484,28.0,27.30699920654297,27.452999114990234,27.435182571411133,368592000,27.96500015258789,27.777000427246094,27.382999420166016,26.983999252319336,26.40999984741211
2023-04-05,26.82900047302246,26.99799919128418,26.395000457763672,26.881000518798828,26.86355209350586,515015000,27.452999114990234,27.96500015258789,27.777000427246094,27.382999420166016,26.983999252319336
2023-04-06,26.583999633789062,27.07999992370605,26.427000045776367,27.03700065612793,27.01945304870605,397654000,26.881000518798828,27.452999114990234,27.96500015258789,27.777000427246094,27.382999420166016
2023-04-10,26.822999954223636,27.621000289916992,26.66900062561035,27.57900047302246,27.56110382080078,395279000,27.03700065612793,26.881000518798828,27.452999114990234,27.96500015258789,27.777000427246094
2023-04-11,27.724000930786133,27.790000915527344,27.125999450683597,27.16900062561035,27.15136719,314378000,27.57900047302246,27.03700065612793,26.881000518798828,27.452999114990234,27.96500015258789
2023-04-12,27.37000084,27.468000411987305,26.447999954223636,26.49500084,26.477802276611328,446259000,27.16900062561035,27.57900047302246,27.03700065612793,26.881000518798828,27.452999114990234
2023-04-13,26.733999252319336,26.886999130249023,26.32900047302246,26.46299934387207,26.445823669433597,353615000,26.49500084,27.16900062561035,27.57900047302246,27.03700065612793,26.881000518798828
2023-04-14,26.503999710083008,26.882999420166016,26.21999931335449,26.757999420166016,26.740633010864254,395660000,26.46299934387207,26.49500084,27.16900062561035,27.57900047302246,27.03700065612793
2023-04-17,26.565000534057617,27.006000518798828,26.433000564575195,27.00200080871582,26.984472274780277,321471000,26.757999420166016,26.46299934387207,26.49500084,27.16900062561035,27.57900047302246
2023-04-18,27.53300094604492,28.11000061035156,27.35700035095215,27.66699981689453,27.649044036865234,604812000,27.00200080871582,26.757999420166016,26.46299934387207,26.49500084,27.16900062561035
2023-04-19,27.36100006103516,28.0,27.23200035095215,27.93099975585937,27.912872314453125,358660000,27.66699981689453,27.00200080871582,26.757999420166016,26.46299934387207,26.49500084
2023-04-20,27.67099952697754,28.030000686645508,27.0,27.10400009155273,27.086408615112305,427713000,27.93099975585937,27.66699981689453,27.00200080871582,26.757999420166016,26.46299934387207
2023-04-21,26.95199966430664,27.183000564575195,26.722000122070312,27.11899948120117,27.101396560668945,345103000,27.10400009155273,27.93099975585937,27.66699981689453,27.00200080871582,26.757999420166016
2023-04-24,27.01300048828125,27.36599922180176,26.67099952697754,27.04199981689453,27.024452209472656,339282000,27.11899948120117,27.10400009155273,27.93099975585937,27.66699981689453,27.00200080871582
2023-04-25,27.077999114990234,27.246999740600582,26.225000381469727,26.24099922180176,26.223970413208008,378527000,27.04199981689453,27.11899948120117,27.10400009155273,27.93099975585937,27.66699981689453
2023-04-26,27.00200080871582,27.32999992370605,26.70499992370605,26.95599937438965,26.93850517272949,406337000,26.24099922180176,27.04199981689453,27.11899948120117,27.10400009155273,27.93099975585937
2023-04-27,27.363000869750977,27.49500084,26.625,27.22599983215332,27.208328247070312,377161000,26.95599937438965,26.24099922180176,27.04199981689453,27.11899948120117,27.10400009155273
2023-04-28,27.225000381469727,27.757999420166016,27.07099914550781,27.749000549316406,27.73098945617676,292216000,27.22599983215332,26.95599937438965,26.24099922180176,27.04199981689453,27.11899948120117
2023-05-01,27.84000015258789,29.058000564575195,27.780000686645508,28.90999984741211,28.89123535,570329000,27.749000549316406,27.22599983215332,26.95599937438965,26.24099922180176,27.04199981689453
2023-05-02,28.68000030517578,28.836000442504883,28.08300018310547,28.209999084472656,28.191688537597656,402730000,28.90999984741211,27.749000549316406,27.22599983215332,26.95599937438965,26.24099922180176
2023-05-03,27.84000015258789,28.367000579833984,27.472000122070312,27.802000045776367,27.783954620361328,383387000,28.209999084472656,28.90999984741211,27.749000549316406,27.22599983215332,26.95599937438965
2023-05-04,27.650999069213867,27.858999252319336,27.239999771118164,27.562000274658203,27.54411125183105,321850000,27.802000045776367,28.209999084472656,28.90999984741211,27.749000549316406,27.22599983215332
2023-05-05,27.826000213623047,28.75499916,27.731000900268555,28.68000030517578,28.6613883972168,361494000,27.562000274658203,27.802000045776367,28.209999084472656,28.90999984741211,27.749000549316406
2023-05-08,28.52199935913086,29.21999931335449,28.350000381469727,29.150999069213867,29.132078170776367,344979000,28.68000030517578,27.562000274658203,27.802000045776367,28.209999084472656,28.90999984741211
2023-05-09,28.89900016784668,28.972999572753903,28.450000762939453,28.57099914550781,28.552453994750977,314869000,29.150999069213867,28.68000030517578,27.562000274658203,27.802000045776367,28.209999084472656
2023-05-10,29.00499916,29.113000869750977,28.461000442504883,28.88500022888184,28.866254806518555,369350000,28.57099914550781,29.150999069213867,28.68000030517578,27.562000274658203,27.802000045776367
2023-05-11,28.895999908447266,28.950000762939453,28.246000289916992,28.577999114990234,28.55945205688477,322149000,28.88500022888184,28.57099914550781,29.150999069213867,28.68000030517578,27.562000274658203
2023-05-12,28.52899932861328,28.780000686645508,28.04599952697754,28.34000015258789,28.32160758972168,274222000,28.577999114990234,28.88500022888184,28.57099914550781,29.150999069213867,28.68000030517578
2023-05-15,28.507999420166016,28.96899986,28.152000427246094,28.952999114990234,28.93420791625977,293926000,28.34000015258789,28.577999114990234,28.88500022888184,28.57099914550781,29.150999069213867
2023-05-16,28.840999603271484,29.87000084,28.832000732421875,29.21299934387207,29.194040298461918,449405000,28.952999114990234,28.34000015258789,28.577999114990234,28.88500022888184,28.57099914550781
2023-05-17,29.583999633789062,30.198999404907227,29.43000030517578,30.17799949645996,30.15841293334961,432535000,29.21299934387207,28.952999114990234,28.34000015258789,28.577999114990234,28.88500022888184
2023-05-18,30.40999984741211,31.827999114990234,30.31999969482422,31.67799949645996,31.65743827819824,748725000,30.17799949645996,29.21299934387207,28.952999114990234,28.34000015258789,28.577999114990234
2023-05-19,31.535999298095703,31.57999992370605,30.916000366210938,31.263999938964844,31.24370765686035,473908000,31.67799949645996,30.17799949645996,29.21299934387207,28.952999114990234,28.34000015258789
2023-05-22,30.900999069213867,31.520000457763672,30.68000030517578,31.176000595092773,31.155765533447266,372000000,31.263999938964844,31.67799949645996,30.17799949645996,29.21299934387207,28.952999114990234
2023-05-23,31.0,31.288000106811523,30.631000518798828,30.6879997253418,30.66808319091797,356253000,31.176000595092773,31.263999938964844,31.67799949645996,30.17799949645996,29.21299934387207
2023-05-24,30.209999084472656,30.60700035095215,29.80599975585937,30.538000106811523,30.518177032470703,721419000,30.6879997253418,31.176000595092773,31.263999938964844,31.67799949645996,30.17799949645996
2023-05-25,38.52299880981445,39.47999954223633,36.63499832,37.97999954223633,37.95534896850586,1543911000,30.538000106811523,30.6879997253418,31.176000595092773,31.263999938964844,31.67799949645996
2023-05-26,37.88999938964844,39.16999816894531,37.54999923706055,38.94599914550781,38.92071914672852,714397000,37.97999954223633,30.538000106811523,30.6879997253418,31.176000595092773,31.263999938964844
2023-05-30,40.595001220703125,41.93799973,39.94900131225586,40.11100006103516,40.08497238,923401000,38.94599914550781,37.97999954223633,30.538000106811523,30.6879997253418,31.176000595092773
2023-05-31,39.48799896240234,40.29499816894531,37.821998596191406,37.83399963378906,37.80944442749024,1002580000,40.11100006103516,38.94599914550781,37.97999954223633,30.538000106811523,30.6879997253418
2023-06-01,38.48899841308594,40.04999923706055,38.34000015258789,39.77000045776367,39.74419021606445,635873000,37.83399963378906,40.11100006103516,38.94599914550781,37.97999954223633,30.538000106811523
2023-06-02,40.09700012207031,40.5,39.05799865722656,39.32699966430664,39.30147171020508,482731000,39.77000045776367,37.83399963378906,40.11100006103516,38.94599914550781,37.97999954223633
2023-06-05,38.90900039672852,39.56499862670898,38.70700073242188,39.17100143432617,39.14557647705078,396094000,39.32699966430664,39.77000045776367,37.83399963378906,40.11100006103516,38.94599914550781
2023-06-06,38.83000183105469,39.15999984741211,38.14799880981445,38.65399932861328,38.62891006469727,388729000,39.17100143432617,39.32699966430664,39.77000045776367,37.83399963378906,40.11100006103516
2023-06-07,38.915000915527344,39.499000549316406,37.35599899291992,37.47499847412109,37.45454788208008,511998000,38.65399932861328,39.17100143432617,39.32699966430664,39.77000045776367,37.83399963378906
2023-06-08,37.72399902,38.86399841308594,37.505001068115234,38.50999832,38.488990783691406,417772000,37.47499847412109,38.65399932861328,39.17100143432617,39.32699966430664,39.77000045776367
2023-06-09,39.03699875,39.71099853515625,38.56700134277344,38.77000045776367,38.74884796142578,427717000,38.50999832,37.47499847412109,38.65399932861328,39.17100143432617,39.32699966430664
2023-06-12,39.20000076293945,39.52999877929688,38.61800003051758,39.48199844360352,39.46045303344727,388701000,38.77000045776367,38.50999832,37.47499847412109,38.65399932861328,39.17100143432617
2023-06-13,40.18600082397461,41.10100173950195,39.74000168,41.02199935913086,40.99961471557617,613208000,39.48199844360352,38.77000045776367,38.50999832,37.47499847412109,38.65399932861328
2023-06-14,40.82400131225586,43.0,40.55199813842773,42.99700164794922,42.973541259765625,740465000,41.02199935913086,39.48199844360352,38.77000045776367,38.50999832,37.47499847412109
2023-06-15,42.60200119018555,43.28900146484375,42.14699935913086,42.65299987792969,42.629730224609375,568622000,42.99700164794922,41.02199935913086,39.48199844360352,38.77000045776367,38.50999832
2023-06-16,43.45000076293945,43.72100067138672,42.6609993,42.69200134277344,42.668704986572266,655709000,42.65299987792969,42.99700164794922,41.02199935913086,39.48199844360352,38.77000045776367
2023-06-20,42.99800109863281,43.99000168,42.67399978637695,43.80799865722656,43.78409194946289,451153000,42.69200134277344,42.65299987792969,42.99700164794922,41.02199935913086,39.48199844360352
2023-06-21,43.5009994506836,43.61500168,42.08000183105469,43.04499816894531,43.021514892578125,551603000,43.80799865722656,42.69200134277344,42.65299987792969,42.99700164794922,41.02199935913086
2023-06-22,42.25299835205078,43.42599868774414,42.23400115966797,43.025001525878906,43.00152587890625,417737000,43.04499816894531,43.80799865722656,42.69200134277344,42.65299987792969,42.99700164794922
2023-06-23,42.4640007,42.80899810791016,42.01499938964844,42.20899963378906,42.18597030639648,358140000,43.025001525878906,43.04499816894531,43.80799865722656,42.69200134277344,42.65299987792969
2023-06-26,42.46099853515625,42.76399993896485,40.09999847412109,40.63199996948242,40.60982894897461,594322000,42.20899963378906,43.025001525878906,43.04499816894531,43.80799865722656,42.69200134277344
2023-06-27,40.79899978637695,41.93999862670898,40.448001861572266,41.8759994506836,41.853153228759766,462175000,40.63199996948242,42.20899963378906,43.025001525878906,43.04499816894531,43.80799865722656
2023-06-28,40.65999984741211,41.845001220703125,40.51800155639648,41.117000579833984,41.09456253051758,582639000,41.8759994506836,40.63199996948242,42.20899963378906,43.025001525878906,43.04499816894531
2023-06-29,41.55799865722656,41.59999847412109,40.59999847412109,40.821998596191406,40.79972457885742,380514000,41.117000579833984,41.8759994506836,40.63199996948242,42.20899963378906,43.025001525878906
2023-06-30,41.68000030517578,42.54999923706055,41.5009994506836,42.30199813842773,42.27891922,501148000,40.821998596191406,41.117000579833984,41.8759994506836,40.63199996948242,42.20899963378906
2023-07-03,42.516998291015625,42.89799880981445,42.20199966430664,42.41299819946289,42.38985443115234,198209000,42.30199813842773,40.821998596191406,41.117000579833984,41.8759994506836,40.63199996948242
2023-07-05,42.13499832,43.17699813842773,42.084999084472656,42.31700134277344,42.29391098022461,323618000,42.41299819946289,42.30199813842773,40.821998596191406,41.117000579833984,41.8759994506836
2023-07-06,41.84400177001953,42.17900085449219,41.34600067138672,42.10300064086914,42.08002853393555,303582000,42.31700134277344,42.41299819946289,42.30199813842773,40.821998596191406,41.117000579833984
2023-07-07,42.321998596191406,43.2140007,42.18000030517578,42.50299835205078,42.47980499267578,355881000,42.10300064086914,42.31700134277344,42.41299819946289,42.30199813842773,40.821998596191406
2023-07-10,42.65700149536133,42.81100082397461,41.64899826049805,42.18000030517578,42.15698242,353908000,42.50299835205078,42.10300064086914,42.31700134277344,42.41299819946289,42.30199813842773
2023-07-11,42.48099899291992,42.757999420166016,42.06700134277344,42.40499877929688,42.3818588256836,298244000,42.18000030517578,42.50299835205078,42.10300064086914,42.31700134277344,42.41299819946289
2023-07-12,43.03300094604492,43.935001373291016,42.777000427246094,43.902000427246094,43.87804412841797,481277000,42.40499877929688,42.18000030517578,42.50299835205078,42.10300064086914,42.31700134277344
2023-07-13,44.51800155639648,46.15499877929688,44.492000579833984,45.97700119018555,45.95191192626953,478204000,43.902000427246094,42.40499877929688,42.18000030517578,42.50299835205078,42.10300064086914
2023-07-14,46.58300018310547,48.08800125,45.060001373291016,45.46900177001953,45.44419097900391,772075000,45.97700119018555,43.902000427246094,42.40499877929688,42.18000030517578,42.50299835205078
2023-07-17,46.28900146484375,46.49599838256836,45.262001037597656,46.46099853515625,46.43564987182617,510488000,45.46900177001953,45.97700119018555,43.902000427246094,42.40499877929688,42.18000030517578
2023-07-18,46.70100021362305,47.89599990844727,45.73400115966797,47.49399948120117,47.46808624267578,569164000,46.46099853515625,45.46900177001953,45.97700119018555,43.902000427246094,42.40499877929688
2023-07-19,47.4640007,47.81800079345703,46.742000579833984,47.07699966430664,47.05131530761719,427502000,47.49399948120117,46.46099853515625,45.46900177001953,45.97700119018555,43.902000427246094
2023-07-20,46.50699996948242,47.08700180053711,45.06200027,45.52000045776367,45.49516296386719,537865000,47.07699966430664,47.49399948120117,46.46099853515625,45.46900177001953,45.97700119018555
2023-07-21,45.78799819946289,45.86600112915039,44.09999847412109,44.30899810791016,44.28482055664063,963769000,45.52000045776367,47.07699966430664,47.49399948120117,46.46099853515625,45.46900177001953
2023-07-24,44.73099899291992,45.10900115966797,44.040000915527344,44.61199951171875,44.58766174316406,382516000,44.30899810791016,45.52000045776367,47.07699966430664,47.49399948120117,46.46099853515625
2023-07-25,44.94100189208984,46.18299865722656,44.92300033569336,45.67900085449219,45.654075622558594,348081000,44.61199951171875,44.30899810791016,45.52000045776367,47.07699966430664,47.49399948120117
2023-07-26,46.02099990844727,46.053001403808594,44.630001068115234,45.45199966430664,45.42720413208008,364237000,45.67900085449219,44.61199951171875,44.30899810791016,45.52000045776367,47.07699966430664
2023-07-27,46.51900100708008,47.39500045776367,45.75,45.900001525878906,45.87495803833008,455976000,45.45199966430664,45.67900085449219,44.61199951171875,44.30899810791016,45.52000045776367
2023-07-28,46.667999267578125,47.027000427246094,46.38100051879883,46.75,46.72449493408203,331194000,45.900001525878906,45.45199966430664,45.67900085449219,44.61199951171875,44.30899810791016
2023-07-31,46.75400161743164,47.130001068115234,46.50600051879883,46.729000091552734,46.70350266,251055000,46.75,45.900001525878906,45.45199966430664,45.67900085449219,44.61199951171875
2023-08-01,46.459999084472656,46.900001525878906,46.027000427246094,46.50699996948242,46.48162460327149,237858000,46.729000091552734,46.75,45.900001525878906,45.45199966430664,45.67900085449219
2023-08-02,45.83100128173828,45.84000015258789,43.387001037597656,44.26900100708008,44.244850158691406,530142000,46.50699996948242,46.729000091552734,46.75,45.900001525878906,45.45199966430664
2023-08-03,43.79999923706055,45.11800003051758,43.79999923706055,44.51499938964844,44.49071121,324176000,44.26900100708008,46.50699996948242,46.729000091552734,46.75,45.900001525878906
2023-08-04,44.98500061035156,45.641998291015625,44.39300155639648,44.68000030517578,44.65561676025391,362666000,44.51499938964844,44.26900100708008,46.50699996948242,46.729000091552734,46.75
2023-08-07,45.11100006103516,45.540000915527344,44.56299973,45.41699981689453,45.392215728759766,322154000,44.68000030517578,44.51499938964844,44.26900100708008,46.50699996948242,46.729000091552734
2023-08-08,44.85300064086914,45.242000579833984,44.055999755859375,44.66400146484375,44.63964080810547,353843000,45.41699981689453,44.68000030517578,44.51499938964844,44.26900100708008,46.50699996948242
2023-08-09,44.27399826049805,44.31200027,42.13399887084961,42.55400085449219,42.53078079223633,586449000,44.66400146484375,45.41699981689453,44.68000030517578,44.51499938964844,44.26900100708008
2023-08-10,42.15999984741211,43.57400131225586,41.834999084472656,42.38800048828125,42.36487579345703,492705000,42.55400085449219,44.66400146484375,45.41699981689453,44.68000030517578,44.51499938964844
2023-08-11,41.7509994506836,42.01800155639648,40.63899993896485,40.85499954223633,40.832706451416016,533085000,42.38800048828125,42.55400085449219,44.66400146484375,45.41699981689453,44.68000030517578
2023-08-14,40.48600006103516,43.79999923706055,40.31100082397461,43.75299835205078,43.72912598,690286000,40.85499954223633,42.38800048828125,42.55400085449219,44.66400146484375,45.41699981689453
2023-08-15,44.560001373291016,45.26800155639648,43.709999084472656,43.93999862670898,43.91602325439453,676512000,43.75299835205078,40.85499954223633,42.38800048828125,42.55400085449219,44.66400146484375
2023-08-16,44.52000045776367,44.67499923706055,43.40599822998047,43.48600006103516,43.46227264404297,527451000,43.93999862670898,43.75299835205078,40.85499954223633,42.38800048828125,42.55400085449219
2023-08-17,43.970001220703125,44.06200027,43.0009994506836,43.34400177001953,43.32034683227539,452395000,43.48600006103516,43.93999862670898,43.75299835205078,40.85499954223633,42.38800048828125
2023-08-18,42.63499832,43.57799911499024,41.65999984741211,43.29899978637695,43.27537155151367,583768000,43.34400177001953,43.48600006103516,43.93999862670898,43.75299835205078,40.85499954223633
2023-08-21,44.49399948120117,47.06499862670898,44.22200012207031,46.96699905395508,46.94137191772461,692573000,43.29899978637695,43.34400177001953,43.48600006103516,43.93999862670898,43.75299835205078
2023-08-22,48.13499832,48.18700027,45.33300018310547,45.667999267578125,45.64308166503906,755293000,46.96699905395508,43.29899978637695,43.34400177001953,43.48600006103516,43.93999862670898
