Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,VWAP
2024-05-22,95.42763580257598,95.9884484917203,93.21836283128839,94.9188003540039,548648000,0.0,0.0,87.08850599382536
2024-05-23,101.99449335003398,106.28508365177811,101.48665694608555,103.7649154663086,835065000,0.0,0.0,88.14529000354047
2024-05-24,104.41468788795488,106.44002335978084,102.96616635990915,106.43402862548828,429494000,0.0,0.0,88.68361073749888
2024-05-28,110.20778262251307,114.90123977492766,109.84690116806794,113.86357879638672,652728000,0.0,0.0,89.78581715746851
2024-05-29,113.01286640628571,115.45405793078952,110.86457027293942,114.78727722167969,557442000,0.0,0.0,90.68171630980476
2024-05-30,114.612337538274,115.78095222554882,109.62697631949285,110.46369934082031,487350000,0.0,0.0,91.3563897509052
2024-05-31,112.4830297906596,112.67997129263833,106.904868817121,109.59698486328125,613263000,0.0,0.0,92.06133677593502
2024-06-03,113.58367447543728,114.96221923828125,111.96620219037665,114.96221923828125,438392000,0.0,0.0,92.64609658317723
2024-06-04,115.67798650620128,116.56169113785693,114.00753024311962,116.39874267578125,403324000,0.0,0.0,93.19773808161091
2024-06-05,118.33211671671947,122.40877237466783,117.42941347887506,122.3997802734375,528402000,0.0,0.0,94.03664909735967
2024-06-06,124.00725324087743,125.54574922421772,118.2811377621336,120.95825958251953,664696000,0.0,0.0,95.05338605840056
2024-06-07,119.7306529022316,121.65202623467715,117.98323363858707,120.8482894897461,412386000,0.0,0.0,95.61522957247008
2024-06-10,120.33046067723372,123.05955958930451,116.9715638416941,121.74999237060547,314162700,0.0,10.0,96.03390957610799
2024-06-11,121.7399996348229,122.83973476114328,118.71074727008515,120.88021850585938,222551200,0.01,0.0,96.32464778071048
2024-06-12,123.02967915018486,126.84873770805827,122.53980200765415,125.16915130615234,299595000,0.0,0.0,96.76829018272497
2024-06-13,129.35813218658845,129.7680348697194,127.12868568021801,129.5780792236328,260704500,0.0,0.0,97.19630356282453
2024-06-14,129.92797866788297,132.8072585317083,128.28838344854194,131.84750366210938,309320400,0.0,0.0,97.7231620569734
2024-06-17,132.9572533982128,133.69706139159663,129.54808953427707,130.94773864746094,288504400,0.0,0.0,98.20593908270438
2024-06-18,131.10769173939232,136.29641557179684,130.6578056523983,135.54660034179688,294335100,0.0,0.0,98.72433445552784
2024-06-20,139.765553796689,140.72530869246972,129.4880881954488,130.74777221679688,517768400,0.0,0.0,99.58818396425217
2024-06-21,127.08867825178737,130.5978154647857,124.26937345205326,126.53881072998047,655484700,0.0,0.0,100.42448344919858
2024-06-24,123.2096275256971,124.42932809847615,118.0109120255889,118.08089447021484,476060900,0.0,0.0,100.85053643265336
2024-06-25,121.17013488438512,126.46883208603107,119.29060083723321,126.05892944335938,425787500,0.0,0.0,101.28760299113361
2024-06-26,126.09891297711187,128.0884204131894,122.56978415309767,126.36885070800781,362975900,0.0,0.0,101.674908944231
2024-06-27,124.06941564080125,126.37885155800387,122.88970613137967,123.95944213867188,252571700,0.0,0.0,101.92339070608948
2024-06-28,124.54930428199576,127.67853027804634,122.71975337861936,123.50955963134766,315516700,0.0,0.0,102.22932253977325
2024-07-01,123.4395813225982,124.80923890749885,118.8007251119183,124.26937866210938,284885500,0.0,0.0,102.47441251195772
2024-07-02,121.10014907077634,123.37959365292392,121.00017523772506,122.6397705078125,218374000,0.0,0.0,102.6557148600159
2024-07-03,121.63003350315482,128.24839782714844,121.33010435521813,128.24839782714844,215749000,0.0,0.0,102.86380937647708
2024-07-05,127.34861718195397,128.81826389526591,125.64903902808197,125.79900360107422,214176700,0.0,0.0,103.07389110545363
2024-07-08,127.4585719244731,130.73776982046533,127.0086858992603,128.16839599609375,237677300,0.0,0.0,103.32093621516486
2024-07-09,130.3178959397844,133.78704236722226,128.61830251041144,131.34764099121094,285366600,0.0,0.0,103.64128134231193
2024-07-10,133.99698191654937,135.0667256558596,132.38737791270125,134.87677001953125,248978600,0.0,0.0,103.94316464511357
2024-07-11,135.7165473660534,136.11644269274476,127.01869434277064,127.36860656738281,374782700,0.0,0.0,104.32853678764465
2024-07-12,128.22839089146464,131.88749271860638,127.18865386253758,129.20816040039062,252680500,0.0,0.0,104.5747695231962
2024-07-15,130.52782847793975,131.35762580228223,127.14866403247436,128.40835571289062,208326200,0.0,0.0,104.77051228524705
2024-07-16,128.40836211736584,129.0082051584145,124.54931239200171,126.32887268066406,214769500,0.0,0.0,104.94982890160644
2024-07-17,121.32009486519661,121.81997165296215,116.6912385563928,117.96092224121094,390086200,0.0,0.0,105.15352256887951
2024-07-18,121.81997263511246,122.36984015709355,116.53127526261207,121.0601577758789,320979500,0.0,0.0,105.33058090641988
2024-07-19,120.32034177331325,121.57003374775046,117.341080377663,117.90093994140625,217223800,0.0,0.0,105.43961486920335
2024-07-22,120.3203432330864,124.03942781453529,119.8304661088677,123.50955963134766,258068900,0.0,0.0,105.60011848794265
2024-07-23,122.74974719191928,124.65928025097237,122.06991443104106,122.5597915649414,173911000,0.0,0.0,105.7106037324888
2024-07-24,119.1406333610656,119.92043994002134,113.41204956795865,114.22184753417969,327776900,0.0,0.0,105.82987813270606
2024-07-25,113.01214947730902,116.60126129148769,106.27381225253961,112.25233459472656,460067000,0.0,0.0,105.92536141265508
2024-07-26,116.16137637359374,116.17136841805404,111.55251154245995,113.03214263916016,293399100,0.0,0.0,106.00388410345434
2024-07-29,113.66198865142056,116.25134680115113,111.27257816967544,111.5625,248152100,0.0,0.0,106.0642677338292
2024-07-30,111.49251876218644,111.96240417731258,102.51473565355279,103.7044448852539,486833300,0.0,0.0,106.06420571974417
2024-07-31,112.87217777091092,118.31083191790377,110.85267132044424,116.99115753173828,473174200,0.0,0.0,106.21205579408755
2024-08-01,117.50104810323892,120.13040514788088,106.78368749587625,109.18309783935547,523462300,0.0,0.0,106.31243218810725
2024-08-02,103.73443867463745,108.69321575888374,101.3450281116693,107.24356842041016,482027500,0.0,0.0,106.30380576688452
2024-08-05,92.0373150047539,103.38452459369911,90.66765743904186,100.42524719238281,552842400,0.0,0.0,106.1603519876976
2024-08-06,103.81440159583764,107.68345045446188,100.5252192354799,104.22430419921875,409012100,0.0,0.0,106.13441930529478
2024-08-07,107.78343659639361,108.77319818362058,98.6656883565928,98.88563537597656,411440400,0.0,0.0,106.08298670639083
2024-08-08,101.97486813365401,105.47400576569116,97.49596860854,104.94413757324219,391910000,0.0,0.0,106.0415726367955
2024-08-09,105.6139698534446,106.57373239559361,103.40451530940655,104.72418975830078,290844200,0.0,0.0,106.0314853102805
2024-08-12,106.29380189006847,111.04263146519123,106.23381911518737,108.99313354492188,325559900,0.0,0.0,106.05819371779758
2024-08-13,112.41229629244809,116.20136332032301,111.55250759337807,116.11138153076172,312646700,0.0,0.0,106.1380452415301
2024-08-14,118.5007970340635,118.57077948335262,114.04189674110647,118.05091094970703,339246400,0.0,0.0,106.24572136665476
2024-08-15,118.73073896282733,123.2096307926781,117.44105591122558,122.82972717285156,318086700,0.0,0.0,106.38449121181155
2024-08-16,121.90995980977215,124.96920346991081,121.15014491697093,124.54930877685547,302589900,0.0,0.0,106.53514660097306
2024-08-19,124.24936523467589,129.96795654296875,123.38957660426745,129.96795654296875,318333600,0.0,0.0,106.72939768707114
2024-08-20,128.36836140301475,129.8480077753235,125.85898525590325,127.2186508178711,300087400,0.0,0.0,106.90814986901178
2024-08-21,127.2886435744744,129.31815003716036,126.62881008429083,128.46835327148438,257883600,0.0,0.0,107.06295991259896
2024-08-22,129.98796192734278,130.71777775352615,123.06966150668887,123.70950317382812,376189100,0.0,0.0,107.26051117075534
2024-08-23,125.82898983127045,129.56807382051312,125.18914813175064,129.33811950683594,323230300,0.0,0.0,107.44667250210786
2024-08-26,129.53808260280766,131.22765338990934,124.33935925298674,126.42884063720703,331964700,0.0,0.0,107.62803969235704
2024-08-27,125.01920259136338,129.1681743229575,123.84948497148315,128.26840209960938,303134600,0.0,0.0,107.78883545955063
2024-08-28,128.0884319398247,128.29838691719942,122.60978624415954,125.57905578613281,448101100,0.0,0.0,108.00242562445285
2024-08-29,121.33010304223866,124.3993464291812,116.6812470646182,117.56102752685547,453023300,0.0,0.0,108.14151839946382
2024-08-30,119.50054804230363,121.72000228172388,117.19111963899515,119.34059143066406,333751600,0.0,0.0,108.24072215313355
2024-09-03,115.9814171340765,116.18136480283337,107.26356453201906,107.973388671875,477155100,0.0,0.0,108.26844868095989
2024-09-04,105.38403194779274,113.24208832420429,104.09434887245212,106.18383026123047,372470300,0.0,0.0,108.26433490112765
2024-09-05,104.96413183407385,109.6229874268856,104.73419276980215,107.18358612060547,306850700,0.0,0.0,108.2558253485423
2024-09-06,108.01337995723738,108.12335346353827,100.92512296050285,102.8046646118164,413638100,0.0,0.0,108.21075213095202
2024-09-09,104.85415910703641,106.52375348417674,103.66445746112835,106.44377136230469,273912000,0.0,0.0,108.19238923919261
2024-09-10,107.78343479415585,109.37304700834024,104.92413884500664,108.0733642578125,268283700,0.0,0.0,108.1874617315029
2024-09-11,109.36305099024224,117.16113249890854,107.39353508245641,116.8812026977539,441422400,0.0,0.0,108.248782030998
2024-09-12,116.82120128077001,120.77057045474369,115.3614370539407,119.12083435058594,367100500,0.01,0.0,108.34015179735334
2024-09-13,119.06084000976254,119.94069565795841,117.58107480834963,119.0808334350586,238358300,0.0,0.0,108.40121376481889
2024-09-16,116.77120810734208,118.16098383065176,114.34159881620232,116.7612075805664,248772300,0.0,0.0,108.4494727300485
2024-09-17,118.15099033708098,118.7808938826076,114.81153124290536,115.57140350341797,231925900,0.0,0.0,108.49375761211749
2024-09-18,115.87135202544096,117.68105834506785,113.20178347448297,113.35176086425781,310318900,0.0,0.0,108.54007085694502
2024-09-19,117.3311154741421,119.64074895502783,117.2311330909559,117.85103607177734,293506400,0.0,0.0,108.60757600058105
2024-09-20,117.041165532472,118.6009197546388,115.37143602446805,115.98133850097656,382462400,0.0,0.0,108.67985782232851
2024-09-23,116.5312567610485,116.97118080282907,114.84152614526418,116.24130249023438,206228500,0.0,0.0,108.71524309932087
2024-09-24,116.5012492087513,121.78040609310197,115.36143323881014,120.85055541992188,354966800,0.0,0.0,108.80262637287821
2024-09-25,122.00036937142775,124.91990547833531,121.5904392877682,123.4901351928711,284692900,0.0,0.0,108.89792973983822
2024-09-26,126.77960826024157,127.64946344549999,121.78041247124415,124.02005004882812,302582900,0.0,0.0,109.00582067017719
2024-09-27,123.9500642912149,124.01005220096552,119.24082267160239,121.38047790527344,271009200,0.0,0.0,109.0830798016249
2024-09-30,118.29096227592748,121.48045146740193,118.13099198549791,121.42046356201172,226553700,0.0,0.0,109.14078982157311
2024-10-01,121.75040758040218,122.42030559533124,115.77137385100936,116.9811782836914,302094500,0.0,0.0,109.20357279316906
2024-10-02,116.42127087200362,119.360792730428,115.12147695024304,118.83087921142578,221845900,0.0,0.0,109.24606357858477
2024-10-03,120.90054847309592,124.33999759824167,120.32063993396463,122.83023834228516,277118000,0.0,0.0,109.3276500448607
2024-10-04,124.91990339813242,125.01988578554294,121.810403092212,124.89990234375,243678100,0.0,0.0,109.40617525813005
2024-10-07,124.96989107230341,130.61898369823507,124.92989659161151,127.69945526123047,346250200,0.0,0.0,109.54546514753108
2024-10-08,130.23904002332463,133.45852325335272,129.39917881279587,132.86862182617188,285722500,0.0,0.0,109.68472325142692
2024-10-09,134.08843403580283,134.4983717641675,131.3588773259068,132.628662109375,246191600,0.0,0.0,109.80824004312021
2024-10-10,131.88878735570256,134.97828670089152,130.97893005790212,134.78831481933594,242311300,0.0,0.0,109.9324651479276
2024-10-11,133.98843884138304,135.75815840657205,133.63850429309608,134.7783203125,170209500,0.0,0.0,110.02313317292044
2024-10-14,136.44805696221857,139.57755854294567,136.27808612883217,138.0478057861328,232347700,0.0,0.0,110.16194434805692
2024-10-15,137.84782283581688,138.547722466739,128.71930149862905,131.57884216308594,377831000,0.0,0.0,110.34453202848154
2024-10-16,133.9584403413635,136.5980149944232,131.55883256815804,135.6981658935547,264879700,0.0,0.0,110.48012794442708
2024-10-17,139.31759037510415,140.8673441853548,136.8479863322171,136.90797424316406,306435900,0.0,0.0,110.65816689361063
2024-10-18,138.64768884107772,138.87764756674068,137.25791307551907,137.97779846191406,176090200,0.0,0.0,110.7588196263963
2024-10-21,138.1077854115753,143.6868896484375,137.97780144123402,143.6868896484375,264554500,0.0,0.0,110.92923095487814
2024-10-22,142.88702644418225,144.39677817254247,141.7572032447214,143.56690979003906,226311600,0.0,0.0,111.08034095733146
2024-10-23,142.00715584596583,142.4070854107316,137.43789878035992,139.5375518798828,285930000,0.0,0.0,111.24900693745012
2024-10-24,140.79735837298583,141.3272719093067,138.4377373361036,140.38742065429688,172354900,0.0,0.0,111.35062825223596
2024-10-25,140.90732467853542,144.1068221770471,140.77735596279692,141.51722717285156,205122100,0.0,0.0,111.4793486949814
2024-10-28,142.976987375231,143.11696423513524,140.02746516246322,140.4973907470703,173586700,0.0,0.0,111.58419810630895
2024-10-29,140.26742736816374,142.23711171034327,138.87765156261756,141.22727966308594,157593600,0.0,0.0,111.67736649911632
2024-10-30,139.51754595215704,140.30742741103543,136.78798938993828,139.3175811767578,179418100,0.0,0.0,111.77556210056818
2024-10-31,137.57788081150406,137.5878737112806,132.08875807974474,132.7386474609375,270039600,0.0,0.0,111.89673897464276
2024-11-01,134.67833522595924,137.2879161101812,134.5483665061615,135.3782196044922,207127800,0.0,0.0,111.99542012929412
2024-11-04,137.18793904541485,138.9376575905799,135.54820341905642,136.0281219482422,187528200,0.0,0.0,112.08816764910064
2024-11-05,137.4278859649573,140.3474144064953,137.30791015086248,139.8874969482422,160537400,0.0,0.0,112.17448199545417
2024-11-06,142.93699575896497,146.46642634688735,141.93715671974996,145.58656311035156,242043900,0.0,0.0,112.3297926913623
2024-11-07,146.3664587614797,148.9060435973239,146.14649291865044,148.85606384277344,207323300,0.0,0.0,112.47513103193484
2024-11-08,148.7460628790407,149.74590195013883,146.236457046531,147.6062469482422,175665800,0.0,0.0,112.59698496083398
2024-11-11,148.65608145399648,148.82606753959354,143.54691790764704,145.23663330078125,182325600,0.0,0.0,112.71547676007756
2024-11-12,146.7563770410738,149.62591028148023,145.98649668767203,148.26612854003906,198634700,0.0,0.0,112.85168682156551
2024-11-13,149.04601231096433,149.30596496785506,145.87650914358065,146.2464599609375,191903300,0.0,0.0,112.97924731143017
2024-11-14,147.6162371498861,148.97601887199116,145.52657719098687,146.7363739013672,194463300,0.0,0.0,113.10730720340938
2024-11-15,144.8466877533126,145.2166386002855,140.05746510375218,141.9571533203125,250132900,0.0,0.0,113.24817368416798
2024-11-18,139.47755210471132,141.52722527651324,137.1279241566863,140.12744140625,221866000,0.0,0.0,113.36003528970042
2024-11-19,141.2972716123141,147.10633445236968,140.96732287230222,146.98634338378906,227834900,0.0,0.0,113.49747633739256
2024-11-20,147.38629113505743,147.53626090336707,142.70703603144835,145.8665313720703,309871700,0.0,0.0,113.68455605409241
2024-11-21,149.32598496889756,152.8654088901037,140.67736706254192,146.6464080810547,400946600,0.0,0.0,113.93363542220969
2024-11-22,145.90650981286518,147.13632286743956,141.07730047570033,141.92715454101562,236406200,0.0,0.0,114.06392561374425
2024-11-25,141.9671640146257,142.02715192160386,135.79815839357323,135.9981231689453,344941900,0.0,0.0,114.21708804487061
2024-11-26,137.6778530821544,139.277601884859,135.64818075181995,136.89797973632812,190287700,0.0,0.0,114.29839194785882
2024-11-27,134.98827330747284,137.19792446250455,131.77879829463743,135.31822204589844,226370900,0.0,0.0,114.38388613588819
2024-11-29,136.75800311530705,139.32759715528792,136.02812477876728,138.22776794433594,141863200,0.0,0.0,114.44518502028693
2024-12-02,138.8076612979231,140.42739572538855,137.7978293194704,138.60769653320312,171682800,0.0,0.0,114.52235391420916
2024-12-03,138.23776359782383,140.51739577472358,137.92781588392697,140.23744201660156,164414000,0.0,0.0,114.5976555690224
2024-12-04,141.97715912549498,145.76654278655016,140.26742746830917,145.1166534423828,231224300,0.0,0.0,114.72029696947368
2024-12-05,145.0966598316491,146.52652104015894,143.93676281520223,145.04666137695312,172621200,0.01,0.0,114.8157385112426
2024-12-06,144.58670004061705,145.68658966441174,141.29699424160657,142.42689514160156,188505600,0.0,0.0,114.91234598494226
2024-12-09,138.9572148926683,139.93712045292858,137.1173878488451,138.79722595214844,189308600,0.0,0.0,114.99327416518433
2024-12-10,138.99721154250668,141.80696595909077,133.77769033829185,135.05758666992188,210020900,0.0,0.0,115.07586040382935
2024-12-11,137.3473626393387,140.15710166074888,135.19756655561218,139.29718017578125,184905200,0.0,0.0,115.15248150350476
2024-12-12,137.0673914713081,138.42726697152892,135.7875104425574,137.32736206054688,159211400,0.0,0.0,115.21510345972364
2024-12-13,138.92722683278515,139.58716980719961,132.52780616182653,134.23765563964844,231514900,0.0,0.0,115.29841017294169
2024-12-16,134.16764608739564,134.38762706465963,130.40799755691268,131.98785400390625,237951100,0.0,0.0,115.36988143771116
2024-12-17,129.07812250532473,131.57789255271604,126.84833189511964,130.3780059814453,259410300,0.0,0.0,115.43495370693181
2024-12-18,133.84768927135005,136.68742440979707,128.2682006428492,128.8981475830078,277444500,0.0,0.0,115.5120855988676
2024-12-19,131.7478712095932,134.01766661792476,129.5380830968377,130.66796875,209719200,0.0,0.0,115.57034486909711
2024-12-20,129.7980572196654,135.26755529215387,128.20820713472543,134.68760681152344,306528600,0.0,0.0,115.66173061451526
2024-12-23,136.2674627166313,139.77713434768583,135.1075657604122,139.6571502685547,176053500,0.0,0.0,115.73043558231923
2024-12-24,139.98712655305678,141.88694573903672,138.6372445869122,140.2071075439453,105157000,0.0,0.0,115.77502649440093
2024-12-26,139.68715493157526,140.8370583714796,137.7173348045662,139.91712951660156,116205600,0.0,0.0,115.82260301919732
2024-12-27,138.53725762424156,139.00721560881072,134.69761453351015,136.9973907470703,170582600,0.0,0.0,115.88449346485723
2024-12-30,134.81759702407376,140.2570989672278,134.00767398793965,137.47735595703125,167734700,0.0,0.0,115.94599519460107
2024-12-31,138.0173106258272,138.05731549303724,133.8176997545706,134.27764892578125,155659200,0.0,0.0,115.99778893147541
2025-01-02,135.98748671158143,138.8672266066605,134.61761764692358,138.29727172851562,198247200,0.0,0.0,116.06970143591724
2025-01-03,139.99711439640743,144.88666393436952,139.71714137538024,144.4567108154297,229322500,0.0,0.0,116.1747262226772
2025-01-06,148.57632545203526,152.14600432101588,147.80640728049391,149.41624450683594,265377400,0.0,0.0,116.32563672852241
2025-01-07,153.0159191493047,153.1159160516902,139.99711279126652,140.12710571289062,351782200,0.0,0.0,116.49180131719613
2025-01-08,142.5668963792699,143.9367655713296,137.5473535279277,140.0971221923828,227349900,0.0,0.0,116.58334627877933
2025-01-10,137.43735839735214,139.90713250101766,134.20765966847648,135.8975067138672,207602500,0.0,0.0,116.65296714395629
2025-01-13,129.97805065881337,133.47772877314173,129.49808381781634,133.21774291992188,204808900,0.0,0.0,116.70548360213739
2025-01-14,136.0374931021696,136.3674645891877,130.03804480886453,131.7478790283203,195590500,0.0,0.0,116.75742230058556
2025-01-15,133.63770458598145,136.43745017340345,131.277920981104,136.22747802734375,185217300,0.0,0.0,116.81220632032084
2025-01-16,138.6272498193542,138.73724031386243,133.47772952507327,133.55772399902344,209235600,0.0,0.0,116.87579505595261
2025-01-17,136.67743145335606,138.48726255165812,135.44754884500142,137.6973419189453,201188800,0.0,0.0,116.94297917241266
2025-01-21,139.14720257048143,141.8169551308445,137.07738566270945,140.81704711914062,197749000,0.0,0.0,117.01730057107063
2025-01-22,144.64670591256592,147.77640781491758,143.65679142482674,147.05648803710938,237651400,0.0,0.0,117.13023968532411
2025-01-23,145.03666800279981,147.2164602628041,143.706788444335,147.2064666748047,155915500,0.0,0.0,117.20355688309235
2025-01-24,148.35634349735062,148.95629439391405,141.86695041120194,142.60687255859375,234657600,0.0,0.0,117.3072473985894
2025-01-27,124.78852130861458,128.3881809500624,116.68926041493282,118.40910339355469,818830900,0.0,0.0,117.35772009893932
2025-01-28,121.79880142784785,128.9881430022562,116.23931491482392,128.9781494140625,579666400,0.0,0.0,117.42547251832843
2025-01-29,126.48836708502724,126.87833061040895,120.03896327722832,123.6886215209961,467120600,0.0,0.0,117.47035683575147
2025-01-30,123.08867408422283,124.9885008224628,118.08913405132431,124.63853454589844,392925500,0.0,0.0,117.50168868079032
2025-01-31,123.76861793270326,127.83824341487099,119.1790436181177,120.0589599609375,390372900,0.0,0.0,117.53114457470316
2025-02-03,114.7394486968032,118.55909714130068,112.99961082645434,116.64927673339844,371235700,0.0,0.0,117.52276225723078
2025-02-04,116.94924444838958,121.1888524384042,116.68926621972048,118.63909149169922,256550000,0.0,0.0,117.52795783013752
2025-02-05,121.74880228526035,124.98850212428793,120.74889426826606,124.81851959228516,262230800,0.0,0.0,117.55202999927572
2025-02-06,127.40827329026631,128.7581551695,125.19847756454047,128.66815185546875,251483600,0.0,0.0,117.59037786601792
2025-02-07,129.20811063964976,130.35799871586244,124.9884977355082,129.8280487060547,228186300,0.0,0.0,117.62786946176705
2025-02-10,130.0780330404282,134.98758517024453,129.94805537047182,133.55772399902344,216989100,0.0,0.0,117.67788652101366
2025-02-11,132.56781502240796,134.4676342706669,131.0079608594355,132.7877960205078,178902400,0.0,0.0,117.7186701868549
2025-02-12,130.00805277951918,132.22784993678553,129.0681367435288,131.12794494628906,160278600,0.0,0.0,117.75031541952988
2025-02-13,131.54790450828392,136.487452862588,131.15794096754342,135.27755737304688,197430000,0.0,0.0,117.79947727420192
2025-02-14,136.46744211776974,139.23719160158925,135.4875365315285,138.8372344970703,195479600,0.0,0.0,117.85826183666998
2025-02-18,141.25701494818574,143.4268135927519,137.91731045487123,139.38717651367188,219176600,0.0,0.0,117.93159254283043
2025-02-19,139.49716663707372,141.34700263351252,137.2073839146051,139.21719360351562,167536000,0.0,0.0,117.98485829851532
2025-02-20,140.01712771481476,140.6470746897965,136.7774200315485,140.0971221923828,143903600,0.0,0.0,118.03022010477991
2025-02-21,140.02711787829398,141.4470007486669,134.01767593596887,134.41763305664062,228217600,0.0,0.0,118.09314652438185
2025-02-24,136.5474420161462,138.57725415414035,130.06804206967678,130.2680206298828,251381100,0.0,0.0,118.1483919448668
2025-02-25,129.96804527013506,130.18802626376245,124.42856133510212,126.61835479736328,271428700,0.0,0.0,118.18405232566323
2025-02-26,129.97805439122038,133.71770077604796,128.478192299153,131.26792907714844,322553800,0.0,0.0,118.24531376224667
2025-02-27,134.9875872324259,134.99758082030266,119.99896764539281,120.13895416259766,443175800,0.0,0.0,118.28915601604119
2025-02-28,118.00914142194866,125.07849083366686,116.38929530836823,124.90850830078125,389091100,0.0,0.0,118.31074970651036
2025-03-03,123.49864257535764,123.68861991301428,112.26967207329028,114.04950714111328,411381400,0.0,0.0,118.30103857196349
2025-03-04,110.63982667322061,119.29902637351395,110.09987541363249,115.97933197021484,398163300,0.0,0.0,118.28296230499016
2025-03-05,117.56918811598004,118.26912068620358,114.49947076595478,117.28921508789062,284337900,0.0,0.0,118.2764954375375
2025-03-06,113.51955654224739,115.3393888375433,110.209863429875,110.55982971191406,321181900,0.0,0.0,118.24808289515936
2025-03-07,111.2397716760376,113.46957000648335,107.5501084934214,112.67964172363281,341755500,0.0,0.0,118.21426023490876
2025-03-10,109.88989097369002,111.83970852661247,105.45029700249104,106.97016143798828,366487400,0.0,0.0,118.16216604593741
2025-03-11,106.98015850635034,112.22967568900775,104.76036144852146,108.75,354865700,0.0,0.0,118.11467674361107
2025-03-12,114.12000274658203,116.76000213623047,112.87999725341797,115.73999786376953,323857500,0.01,0.0,118.10122294517332
2025-03-13,117.02999877929688,117.76000213623047,113.79000091552734,115.58000183105469,299033100,0.0,0.0,118.09132269919694
2025-03-14,118.61000061035156,121.87999725341797,118.1500015258789,121.66999816894531,277593500,0.0,0.0,118.10080002144541
2025-03-17,122.73999786376953,122.88999938964844,118.02999877929688,119.52999877929688,255501500,0.0,0.0,118.10799601557906
2025-03-18,118.0,119.0199966430664,114.54000091552734,115.43000030517578,299686900,0.0,0.0,118.10070266994246
2025-03-19,117.2699966430664,120.44999694824219,115.68000030517578,117.5199966430664,273426200,0.0,0.0,118.09989217891125
2025-03-20,116.55000305175781,120.19999694824219,116.47000122070312,118.52999877929688,248829700,0.0,0.0,118.10090705413677
2025-03-21,116.94000244140625,117.98999786376953,115.41999816894531,117.69999694824219,266498500,0.0,0.0,118.09706644642706
